gene,k,pooled_effect,se_hk,ci_low,ci_high,p_hk,tau2,I2_percent,prediction_low,prediction_high,max_weight,studies,BH_q,loo_direction_stable,conserved
PPM1J,4,0.06728922154872702,0.47349062433998246,-1.4395692664685262,1.5741477095659804,0.8959979535782071,0.0,0.0,-1.4395692664685262,1.5741477095659804,0.6722019406644525,GSE193021;GSE55867;GSE255574;GSE310514,0.9999922887196132,False,False
ZNF544,5,-0.05407052701193721,0.38849471399011776,-1.1327047740650165,1.024563720041142,0.896034448342327,0.0,0.0,-1.1327047740650165,1.024563720041142,0.3752234714403916,GSE193021;GSE226411;GSE288678;GSE55867;GSE255574,0.9999922887196132,False,False
PUS7,7,0.04472395324595242,0.3283952875324071,-0.7588303676772574,0.8482782741691623,0.8961261213403048,0.0,0.0,-0.7588303676772574,0.8482782741691623,0.32352537559045585,GSE193021;GSE181512;GSE226411;GSE288678;GSE55867;GSE255574;GSE310514,0.9999922887196132,False,False
SGCE,7,0.055269606748578184,0.4059486875818196,-0.9380510478521268,1.0485902613492832,0.8961565204657987,0.10235805593651012,9.677144099071096,-1.2094605047355704,1.319999718232727,0.3438312551733437,GSE193021;GSE181512;GSE226411;GSE288678;GSE55867;GSE255574;GSE310514,0.9999922887196132,False,False
CHSY3,7,-0.05951503193048335,0.4374203228859134,-1.1298440039316882,1.0108139400707215,0.8962247532754641,0.07412980095792612,32.08647694240302,-1.320247842081906,1.2012177782209392,0.3358345605387986,GSE193021;GSE181512;GSE226411;GSE288678;GSE55867;GSE255574;GSE310514,0.9999922887196132,False,False
UBE3A,7,0.046673722587195245,0.3431790290375463,-0.7930551106292038,0.8864025558035943,0.8962665025775163,0.0,0.0,-0.7930551106292038,0.8864025558035943,0.34965092939637327,GSE193021;GSE181512;GSE226411;GSE288678;GSE55867;GSE255574;GSE310514,0.9999922887196132,False,False
SOAT1,7,-0.04985921762043231,0.3666639113298444,-0.9470534876406003,0.8473350523997356,0.8962841463469686,0.0,0.0,-0.9470534876406003,0.8473350523997356,0.3969460946659546,GSE193021;GSE181512;GSE226411;GSE288678;GSE55867;GSE255574;GSE310514,0.9999922887196132,False,False
PDLIM3,5,-0.1117210085377734,0.8060376262567381,-2.3496402305635424,2.1261982134879958,0.8964600730937113,1.2446646312556773,55.6055953350078,-3.933103382171184,3.7096613650956374,0.3086656863344173,GSE193021;GSE226411;GSE55867;GSE255574;GSE310514,0.9999922887196132,False,False
TMEM217,4,0.09837674123194082,0.6962885489790279,-2.1175241788777206,2.314277661341602,0.8965969473922487,1.111872362000018,57.945409090917934,-3.92296888965574,4.119722372119622,0.28462763604713387,GSE193021;GSE226411;GSE55867;GSE255574,0.9999922887196132,False,False
PPIE,7,0.04885230875652109,0.3606055476589693,-0.8335176793988364,0.9312222969118786,0.8966686442889352,0.0,0.0,-0.8335176793988364,0.9312222969118786,0.29180375839391964,GSE193021;GSE181512;GSE226411;GSE288678;GSE55867;GSE255574;GSE310514,0.9999922887196132,False,False
NHP2,5,0.1496288875603758,1.082495301022411,-2.855859892362909,3.1551176674836605,0.8967411717977413,3.2863588042804874,63.45859588802747,-5.712652590772911,6.011910365893663,0.24429297567884634,GSE193021;GSE226411;GSE288678;GSE55867;GSE255574,0.9999922887196132,False,False
PROSER1,7,0.05038667733707066,0.3725099442408288,-0.8611123198951686,0.96188567456931,0.8968279466302232,0.0,0.0,-0.8611123198951686,0.96188567456931,0.38659070015280156,GSE193021;GSE181512;GSE226411;GSE288678;GSE55867;GSE255574;GSE310514,0.9999922887196132,False,False
SDCBP,7,0.043021266494423636,0.31812984466729094,-0.7354144206248819,0.8214569536137292,0.8968513130653377,0.0,0.0,-0.7354144206248819,0.8214569536137292,0.2845239297487273,GSE193021;GSE181512;GSE226411;GSE288678;GSE55867;GSE255574;GSE310514,0.9999922887196132,False,False
CLEC2B,4,-0.05608316237071296,0.39821438091544914,-1.323379047625923,1.211212722884497,0.896923914941372,0.0,0.0,-1.323379047625923,1.211212722884497,0.47563670079696513,GSE193021;GSE226411;GSE55867;GSE255574,0.9999922887196132,False,False
GEMIN5,7,0.05051588713610847,0.37389855289112073,-0.8643809130591327,0.9654126873313496,0.8969466801356294,0.0,1.671828649246207,-0.8643809130591327,0.9654126873313496,0.4053819271673254,GSE193021;GSE181512;GSE226411;GSE288678;GSE55867;GSE255574;GSE310514,0.9999922887196132,False,False
ZNF106,6,-0.06391373192263175,0.4692559589124251,-1.2701745761670125,1.142347112321749,0.8969753657856565,0.0,33.83632261797487,-1.2701745761670125,1.142347112321749,0.40354455557997054,GSE181512;GSE226411;GSE288678;GSE55867;GSE255574;GSE310514,0.9999922887196132,False,False
MAP3K10,7,0.04677297942936923,0.34652336014745794,-0.8011391372140253,0.8946850960727637,0.8970436324811754,0.0,0.0,-0.8011391372140253,0.8946850960727637,0.29598269097637914,GSE193021;GSE181512;GSE226411;GSE288678;GSE55867;GSE255574;GSE310514,0.9999922887196132,False,False
CACNA2D2,4,-0.05468735198367925,0.38888049876504294,-1.2922786584753756,1.182903954508017,0.8970755098111916,0.0,0.0,-1.2922786584753756,1.182903954508017,0.43067452708855347,GSE193021;GSE181512;GSE55867;GSE310514,0.9999922887196132,False,False
ZRANB1,6,0.04943365898931587,0.36377031125765863,-0.8856676954733897,0.9845350134520214,0.8972079588743523,0.0,0.0,-0.8856676954733897,0.9845350134520214,0.3559703036406833,GSE181512;GSE226411;GSE288678;GSE55867;GSE255574;GSE310514,0.9999922887196132,False,False
PSMA6,6,0.060225152761444654,0.44329740772675535,-1.079307111325618,1.1997574168485072,0.8972344546178003,0.28376730700047254,16.737600456529666,-1.7212453655059559,1.841695671028845,0.2776108767375511,GSE193021;GSE181512;GSE226411;GSE55867;GSE255574;GSE310514,0.9999922887196132,False,False
EEF1A1,6,0.08527350742144521,0.6282699297768256,-1.5297457619393655,1.700292776782256,0.8973318563591158,0.8155637017972401,47.15101752971773,-2.7427016098652706,2.913248624708161,0.2719721559648482,GSE181512;GSE226411;GSE288678;GSE55867;GSE255574;GSE310514,0.9999922887196132,False,False
SMAD7,7,0.047463397903765005,0.3526811404075625,-0.815516264234826,0.910443060042356,0.8973458940286809,0.0,0.0,-0.815516264234826,0.910443060042356,0.3560883995041492,GSE193021;GSE181512;GSE226411;GSE288678;GSE55867;GSE255574;GSE310514,0.9999922887196132,False,False
FAHD1,7,-0.04429449410447684,0.32951787066349936,-0.8505956769950518,0.7620066887860981,0.8974645478757726,0.0,0.0,-0.8505956769950518,0.7620066887860981,0.2935392956038827,GSE193021;GSE181512;GSE226411;GSE288678;GSE55867;GSE255574;GSE310514,0.9999922887196132,False,False
WDR45,7,0.04926277702024831,0.36650265387499176,-0.8475369102225553,0.9460624642630518,0.8974713482119117,0.0,0.0,-0.8475369102225553,0.9460624642630518,0.39449483790345524,GSE193021;GSE181512;GSE226411;GSE288678;GSE55867;GSE255574;GSE310514,0.9999922887196132,False,False
HES6,7,0.04379247931699478,0.32614990308506514,-0.7542675837916374,0.841852542425627,0.8975790098243028,0.0,0.0,-0.7542675837916374,0.841852542425627,0.31327556403773044,GSE193021;GSE181512;GSE226411;GSE288678;GSE55867;GSE255574;GSE310514,0.9999922887196132,False,False
SLX4,7,-0.043258250790349895,0.32236947704054986,-0.8320679446082806,0.7455514430275807,0.8976415752238626,0.0,0.0,-0.8320679446082806,0.7455514430275807,0.30907256535177374,GSE193021;GSE181512;GSE226411;GSE288678;GSE55867;GSE255574;GSE310514,0.9999922887196132,False,False
NAP1L4,7,-0.05090619635543328,0.37939244294716057,-0.9792460612376858,0.8774336685268193,0.8976493141614259,0.0,0.0,-0.9792460612376858,0.8774336685268193,0.3488308418385881,GSE193021;GSE181512;GSE226411;GSE288678;GSE55867;GSE255574;GSE310514,0.9999922887196132,False,False
WHRN,5,0.052349958516063964,0.3821314750101444,-1.0086171048178643,1.1133170218499924,0.8976537879029285,0.0,10.113436098585034,-1.0086171048178643,1.1133170218499924,0.37974511060050176,GSE181512;GSE226411;GSE55867;GSE255574;GSE310514,0.9999922887196132,False,False
EEF1B2,6,-0.07925103061451998,0.585974686912536,-1.5855469169345615,1.4270448557055215,0.8976930392883249,0.7707918477277429,42.16331612299912,-2.7925950542040407,2.6340929929750008,0.2837592474644691,GSE181512;GSE226411;GSE288678;GSE55867;GSE255574;GSE310514,0.9999922887196132,False,False
SLC48A1,7,-0.052122792510235,0.3897638193587105,-1.0058405012465945,0.9015949162261245,0.8979894591627586,0.08245807850919251,0.0,-1.236726152611029,1.132480567590559,0.27540336026037465,GSE193021;GSE181512;GSE226411;GSE288678;GSE55867;GSE255574;GSE310514,0.9999922887196132,False,False
CHRDL2,4,0.0595657679866902,0.42815677565630633,-1.3030201807829074,1.4221517167562876,0.8981684657081601,0.0,0.0,-1.3030201807829074,1.4221517167562876,0.5471687499159518,GSE193021;GSE181512;GSE55867;GSE310514,0.9999922887196132,False,False
BUD31,7,-0.05610614869622962,0.4210949853159545,-1.0864884587235595,0.9742761613311003,0.8983610211266855,0.0,28.853016915569963,-1.0864884587235595,0.9742761613311003,0.37526670628920894,GSE193021;GSE181512;GSE226411;GSE288678;GSE55867;GSE255574;GSE310514,0.9999922887196132,False,False
RSPO1,4,0.07214877488871364,0.5199513440284356,-1.5825684588418791,1.7268660086193066,0.8984302873157031,0.2732269989104892,19.8197775683411,-2.274193584016019,2.418491133793446,0.4021867127464652,GSE193021;GSE181512;GSE55867;GSE310514,0.9999922887196132,False,False
ATM,7,0.04847120234636901,0.36404741729795326,-0.8423207374187144,0.9392631421114525,0.8984317816553004,0.0,2.9036077718119757,-0.8423207374187144,0.9392631421114525,0.36778673541251866,GSE193021;GSE181512;GSE226411;GSE288678;GSE55867;GSE255574;GSE310514,0.9999922887196132,False,False
WFS1,7,-0.047459208176743956,0.35671270787696013,-0.9203037605348946,0.8253853441814066,0.8985069919798253,0.0,3.78353055636352,-0.9203037605348946,0.8253853441814066,0.3074511718397657,GSE193021;GSE181512;GSE226411;GSE288678;GSE55867;GSE255574;GSE310514,0.9999922887196132,False,False
FTL,6,-0.05241888819893439,0.39072808948470267,-1.0568174177011918,0.9519796413033229,0.8985113072808074,0.002803639307621403,3.2327911950228883,-1.0659979669790007,0.9611601905811319,0.43105642155640933,GSE193021;GSE181512;GSE226411;GSE288678;GSE55867;GSE255574,0.9999922887196132,False,False
HSP90AB1,7,-0.052332506921953986,0.39338077596034315,-1.0149005896319254,0.9102355757880175,0.8985170875639917,0.08021450022409911,0.0,-1.2384234883699947,1.1337584745260867,0.36569033227906256,GSE193021;GSE181512;GSE226411;GSE288678;GSE55867;GSE255574;GSE310514,0.9999922887196132,False,False
NUP214,7,0.05082659901672905,0.38207595647228565,-0.8840795869128598,0.9857327849463179,0.8985210478782977,0.0,1.3465725192722668,-0.8840795869128598,0.9857327849463179,0.4275630699927095,GSE193021;GSE181512;GSE226411;GSE288678;GSE55867;GSE255574;GSE310514,0.9999922887196132,False,False
NUDT12,7,0.04455605008703933,0.33495799883532623,-0.7750566468989265,0.8641687470730052,0.8985268519207376,0.0,0.0,-0.7750566468989265,0.8641687470730052,0.32977994743100386,GSE193021;GSE181512;GSE226411;GSE288678;GSE55867;GSE255574;GSE310514,0.9999922887196132,False,False
TMEM65,7,-0.04474711074877757,0.3367246275337337,-0.8686825924334495,0.7791883709358943,0.8986257070448376,0.0,0.0,-0.8686825924334495,0.7791883709358943,0.3234732108295688,GSE193021;GSE181512;GSE226411;GSE288678;GSE55867;GSE255574;GSE310514,0.9999922887196132,False,False
CD82,7,0.046620911149102676,0.35088213093927056,-0.8119567334012028,0.9051985556994082,0.8986420756242604,0.0,0.0,-0.8119567334012028,0.9051985556994082,0.3689477203864025,GSE193021;GSE181512;GSE226411;GSE288678;GSE55867;GSE255574;GSE310514,0.9999922887196132,False,False
SHCBP1,7,-0.05024437427352882,0.3783958958079328,-0.9761457761505803,0.8756570276035227,0.898706604378835,0.0,0.0,-0.9761457761505803,0.8756570276035227,0.4292727460647582,GSE193021;GSE181512;GSE226411;GSE288678;GSE55867;GSE255574;GSE310514,0.9999922887196132,False,False
TSPAN17,7,0.044123432526279406,0.3324255170492629,-0.7692925047645592,0.857539369817118,0.8987450703877919,0.0,0.0,-0.7692925047645592,0.857539369817118,0.2839600246569611,GSE193021;GSE181512;GSE226411;GSE288678;GSE55867;GSE255574;GSE310514,0.9999922887196132,False,False
INTS1,5,0.055403420639973104,0.4088153952290695,-1.0796500823732782,1.1904569236532245,0.8987456521262924,0.0,0.0,-1.0796500823732782,1.1904569236532245,0.4950044529675273,GSE193021;GSE226411;GSE288678;GSE55867;GSE255574,0.9999922887196132,False,False
ELP4,4,-0.05521138137493904,0.3993689596999473,-1.3261816516170344,1.2157588888671562,0.8988034006284674,0.0,0.0,-1.3261816516170344,1.2157588888671562,0.4762327652451248,GSE193021;GSE226411;GSE55867;GSE255574,0.9999922887196132,False,False
SERTAD3,7,0.04458852416831861,0.33613290626435616,-0.7778990677297388,0.867076116066376,0.8988059219976735,0.0,0.0,-0.7778990677297388,0.867076116066376,0.33894957314490437,GSE193021;GSE181512;GSE226411;GSE288678;GSE55867;GSE255574;GSE310514,0.9999922887196132,False,False
ITGB2,7,-0.061194371536904234,0.4614813600595387,-1.1903985805490929,1.0680098374752842,0.8988417286348849,0.0,35.64407604692261,-1.1903985805490929,1.0680098374752842,0.408439676378607,GSE193021;GSE181512;GSE226411;GSE288678;GSE55867;GSE255574;GSE310514,0.9999922887196132,False,False
HES1,7,-0.05505679289913109,0.4152049608136446,-1.0710267321682245,0.9609131463699624,0.8988437965672083,0.0,19.520012810899416,-1.0710267321682245,0.9609131463699624,0.41311745130223654,GSE193021;GSE181512;GSE226411;GSE288678;GSE55867;GSE255574;GSE310514,0.9999922887196132,False,False
MR1,7,0.08013561255916574,0.6049058141395591,-1.4000155928854237,1.560286818003755,0.8989387327812756,0.9424816859425966,49.087928429589596,-2.7187644093525463,2.879035634470878,0.2310941674969532,GSE193021;GSE181512;GSE226411;GSE288678;GSE55867;GSE255574;GSE310514,0.9999922887196132,False,False
TCN2,7,-0.04431224550070992,0.3349272545787518,-0.863849714000909,0.7752252229994893,0.8990691253376102,0.0,0.0,-0.863849714000909,0.7752252229994893,0.33568938227471484,GSE193021;GSE181512;GSE226411;GSE288678;GSE55867;GSE255574;GSE310514,0.9999922887196132,False,False
MOGS,5,-0.0546270399972895,0.4048084869559864,-1.1785555821487628,1.0693015021541838,0.8991730966663617,0.0,0.0,-1.1785555821487628,1.0693015021541838,0.4478875318765827,GSE193021;GSE226411;GSE288678;GSE55867;GSE255574,0.9999922887196132,False,False
COX6A2,4,0.054901678788217556,0.3987521460803092,-1.2141056152290117,1.3239089728054467,0.8992119402662175,0.0,0.0,-1.2141056152290117,1.3239089728054467,0.460698749560794,GSE193021;GSE181512;GSE55867;GSE310514,0.9999922887196132,False,False
VCPKMT,4,0.05552811651359931,0.4036877287875366,-1.229186404454668,1.3402426374818666,0.8993074456276353,0.0,0.0,-1.229186404454668,1.3402426374818666,0.4781258681600137,GSE226411;GSE288678;GSE55867;GSE255574,0.9999922887196132,False,False
PSMA2,6,-0.07408862975119396,0.5567192320177421,-1.5051809751254008,1.3570037156230128,0.899319658306494,0.5823605005777528,34.832072928360034,-2.5022978456545015,2.3541205861521135,0.30031554595749743,GSE193021;GSE181512;GSE226411;GSE55867;GSE255574;GSE310514,0.9999922887196132,False,False
LAMA1,6,-0.07098140433821908,0.5333991901606359,-1.44212767370827,1.3001648650318318,0.8993249762349866,0.0,41.12993455423611,-1.44212767370827,1.3001648650318318,0.48618492574343114,GSE193021;GSE181512;GSE226411;GSE288678;GSE55867;GSE255574,0.9999922887196132,False,False
ERI1,7,0.05535446965231332,0.41971014768690834,-0.9716392647685922,1.0823482040732189,0.8993848802919169,0.16501550468584678,0.0,-1.373885282155903,1.4845942214605299,0.31415244152303634,GSE193021;GSE181512;GSE226411;GSE288678;GSE55867;GSE255574;GSE310514,0.9999922887196132,False,False
DENND3,6,0.04395543979692736,0.3307689752061108,-0.8063132796599396,0.8942241592537944,0.8994639955285146,0.0,0.0,-0.8063132796599396,0.8942241592537944,0.2682777550627642,GSE193021;GSE181512;GSE288678;GSE55867;GSE255574;GSE310514,0.9999922887196132,False,False
HIVEP3,5,0.05629515353282014,0.4188563938435813,-1.1066366309349902,1.2192269380006306,0.8995760281849589,0.0,0.7043433525389547,-1.1066366309349902,1.2192269380006306,0.5064151324994468,GSE193021;GSE226411;GSE55867;GSE255574;GSE310514,0.9999922887196132,False,False
ZNF770,7,0.04599528844103189,0.34963857359842176,-0.8095394809143723,0.901530057796436,0.8996398084248711,0.0,0.0,-0.8095394809143723,0.901530057796436,0.35041160163858737,GSE193021;GSE181512;GSE226411;GSE288678;GSE55867;GSE255574;GSE310514,0.9999922887196132,False,False
MACF1,7,0.05310846423000283,0.4041109988166713,-0.9357155279525448,1.0419324564125505,0.8997386769640227,0.0,26.331320503971284,-0.9357155279525448,1.0419324564125505,0.3214308359214194,GSE193021;GSE181512;GSE226411;GSE288678;GSE55867;GSE255574;GSE310514,0.9999922887196132,False,False
KLHL30,4,0.0618469573079459,0.4523898556660639,-1.377859467404349,1.5015533820202407,0.8999176406251252,0.0,21.08837744084236,-1.377859467404349,1.5015533820202407,0.47922407682989726,GSE193021;GSE181512;GSE55867;GSE310514,0.9999922887196132,False,False
PQBP1,7,0.04673874756973483,0.3565453805333636,-0.8256963695283488,0.9191738646678185,0.8999907987517205,0.0,0.0,-0.8256963695283488,0.9191738646678185,0.36827954156755405,GSE193021;GSE181512;GSE226411;GSE288678;GSE55867;GSE255574;GSE310514,0.9999922887196132,False,False
ZIC3,4,0.055131376513807014,0.4036401553332588,-1.2294317444906644,1.3396944975182785,0.9000092489603697,0.0,0.0,-1.2294317444906644,1.3396944975182785,0.4858964912972233,GSE193021;GSE181512;GSE55867;GSE310514,0.9999922887196132,False,False
BLNK,4,-0.05924382810759671,0.4341437925047213,-1.4408831365261037,1.3223954803109104,0.9000993933950985,0.0,17.542319184128996,-1.4408831365261037,1.3223954803109104,0.4657569670405799,GSE193021;GSE181512;GSE55867;GSE310514,0.9999922887196132,False,False
KLF10,7,-0.05122442105277116,0.3917030556725637,-1.009687270107669,0.9072384280021265,0.900228909627263,0.0,19.226622007420012,-1.009687270107669,0.9072384280021265,0.3691210748204695,GSE193021;GSE181512;GSE226411;GSE288678;GSE55867;GSE255574;GSE310514,0.9999922887196132,False,False
LARP4,5,0.0715385220498818,0.5360978921352658,-1.4169078464759315,1.5599848905756952,0.9002872924749886,0.13217420553366369,32.72454300762971,-1.7268932783648634,1.8699703224646271,0.4361786732126579,GSE193021;GSE226411;GSE288678;GSE55867;GSE255574,0.9999922887196132,False,False
ATP5IF1,5,0.04956052230869194,0.37147955415226913,-0.9818320674984344,1.0809531121158182,0.9003089192840397,0.0,0.0,-0.9818320674984344,1.0809531121158182,0.3899612483282915,GSE181512;GSE288678;GSE55867;GSE255574;GSE310514,0.9999922887196132,False,False
NCOA1,7,-0.08147433907996497,0.6242280731572343,-1.6089054091057966,1.4459567309458665,0.9004210052434632,0.8591861462406015,40.55986526429472,-2.8159427638676897,2.6529940857077596,0.27390362450534494,GSE193021;GSE181512;GSE226411;GSE288678;GSE55867;GSE255574;GSE310514,0.9999922887196132,False,False
DCAF17,7,0.04762486630656381,0.36520019553781086,-0.8459878201953692,0.9412375528084969,0.9005063357253886,0.0,0.0,-0.8459878201953692,0.9412375528084969,0.3412900824984237,GSE193021;GSE181512;GSE226411;GSE288678;GSE55867;GSE255574;GSE310514,0.9999922887196132,False,False
RPS11,6,0.07702911890264504,0.5859242103262656,-1.4291370132216048,1.583195251026895,0.900532832034949,0.695518399368753,43.4821454116943,-2.5429796923022945,2.6970379301075846,0.26809575041064493,GSE181512;GSE226411;GSE288678;GSE55867;GSE255574;GSE310514,0.9999922887196132,False,False
TNRC6A,7,-0.06891623193174304,0.5289003486387313,-1.3630887630905657,1.2252562992270795,0.9005871178918553,0.3563015619681249,26.912120804415295,-2.0203758225896293,1.882543358726143,0.31321718204311827,GSE193021;GSE181512;GSE226411;GSE288678;GSE55867;GSE255574;GSE310514,0.9999922887196132,False,False
TAB3,7,0.06268154622480715,0.48111438913413934,-1.1145629543038955,1.2399260467535098,0.9005999233172471,0.3786177568973144,31.879582115538913,-1.848556820224619,1.9739199126742333,0.26834069177464903,GSE193021;GSE181512;GSE226411;GSE288678;GSE55867;GSE255574;GSE310514,0.9999922887196132,False,False
COL7A1,7,0.048751520044391324,0.37474295874347313,-0.868211466838147,0.9657145069269296,0.900744582012619,0.0,16.292084948843026,-0.868211466838147,0.9657145069269296,0.3468968272876303,GSE193021;GSE181512;GSE226411;GSE288678;GSE55867;GSE255574;GSE310514,0.9999922887196132,False,False
RBM42,7,0.04346645825106215,0.3342363423493868,-0.7743804089270029,0.8613133254291271,0.9007795627804606,0.0,0.0,-0.7743804089270029,0.8613133254291271,0.3175129133423136,GSE193021;GSE181512;GSE226411;GSE288678;GSE55867;GSE255574;GSE310514,0.9999922887196132,False,False
