gene,k,pooled_effect,se_hk,ci_low,ci_high,p_hk,tau2,I2_percent,prediction_low,prediction_high,max_weight,studies,BH_q
PLCH2,4,-0.02332071882950165,0.6092441037706547,-1.9622073658903056,1.9155659282313022,0.971870713219317,0.7169961003354256,52.71380330023112,-3.3431087347965383,3.296467297137535,0.31978117608552004,GSE193021;GSE288678;GSE55867;GSE255574,0.9998522961638839
CLCN2,5,-0.01994278715859606,0.5316780242344766,-1.4961176350856424,1.4562320607684505,0.9718763853144726,0.5643146093905291,45.40393085020501,-2.5751716498296955,2.5352860755125035,0.27746714613174434,GSE193021;GSE181512;GSE226411;GSE55867;GSE255574,0.9998522961638839
POMC,4,-0.013963442007196082,0.3682764934042448,-1.1859836077643746,1.1580567237499824,0.972136910303468,0.0,0.0,-1.1859836077643746,1.1580567237499824,0.40329905377087755,GSE193021;GSE181512;GSE55867;GSE310514,0.9998522961638839
NOTCH1,7,0.021149062040007396,0.5847432213330599,-1.4096660561165484,1.4519641801965633,0.9723215915559835,1.1249146893602684,57.902925026764215,-2.942382770674859,2.9846808947548733,0.19098961253959482,GSE193021;GSE181512;GSE226411;GSE288678;GSE55867;GSE255574;GSE310514,0.9998522961638839
DHDDS,7,-0.012431237052742882,0.34478237572170894,-0.8560833182721134,0.8312208441666277,0.9724078732348902,0.0,22.916322350680737,-0.8560833182721134,0.8312208441666277,0.25564765885857466,GSE193021;GSE181512;GSE226411;GSE288678;GSE55867;GSE255574;GSE310514,0.9998522961638839
NDUFC2,5,-0.022494722725978907,0.6113736005263105,-1.7199399633544048,1.674950517902447,0.9724124733949782,0.6857260764403263,49.80177484120543,-2.8803507191686304,2.8353612737166722,0.24853610371535506,GSE181512;GSE226411;GSE288678;GSE255574;GSE310514,0.9998522961638839
NOL10,7,0.010929477325804312,0.3032472888000956,-0.7310899074667337,0.7529488621183423,0.9724184646875045,0.0,4.010614236860048,-0.7310899074667337,0.7529488621183423,0.26463038747919904,GSE193021;GSE181512;GSE226411;GSE288678;GSE55867;GSE255574;GSE310514,0.9998522961638839
ZNF268,5,0.020589243639760356,0.5616560352596237,-1.5388179062616212,1.5799963935411419,0.9725141187226165,0.6417671180193356,50.40940848342261,-2.6958251391673116,2.7370036264468327,0.2708277859198214,GSE193021;GSE226411;GSE288678;GSE55867;GSE255574,0.9998522961638839
BCAS2,7,-0.011397896617716338,0.31783094931781214,-0.78910221316413,0.7663064199286974,0.9725561149660109,0.0,11.864305960455688,-0.78910221316413,0.7663064199286974,0.2663693502381286,GSE193021;GSE181512;GSE226411;GSE288678;GSE55867;GSE255574;GSE310514,0.9998522961638839
FLT1,4,-0.014850906687328762,0.398932128842699,-1.2844309861817405,1.2547291728070828,0.9726429203193928,0.0,7.241790501310725,-1.2844309861817405,1.2547291728070828,0.4147024620140544,GSE193021;GSE226411;GSE55867;GSE310514,0.9998522961638839
PRRC2A,7,-0.01602220138495511,0.44825657596360724,-1.1128665294639752,1.080822126694065,0.9726464754582088,0.32154199759492114,43.262621140855636,-1.7847112176444606,1.7526668148745503,0.22488366375070315,GSE193021;GSE181512;GSE226411;GSE288678;GSE55867;GSE255574;GSE310514,0.9998522961638839
MTG2,6,-0.013899924591371928,0.3859710972703151,-1.006070216315061,0.9782703671323172,0.972665641657773,0.0,30.09066360626419,-1.006070216315061,0.9782703671323172,0.30297462674928627,GSE181512;GSE226411;GSE288678;GSE55867;GSE255574;GSE310514,0.9998522961638839
COL13A1,5,0.01585196295465308,0.43609718367912575,-1.1949479280617985,1.2266518539711049,0.9727452936580614,0.17472699378153136,28.161679241685366,-1.6613317378617338,1.6930356637710402,0.2473457724529451,GSE193021;GSE226411;GSE288678;GSE55867;GSE255574,0.9998522961638839
CTSS,6,0.015395621184875143,0.4287769185955335,-1.0868105372969141,1.1176017796666644,0.9727467870597515,0.0,39.20684362599536,-1.0868105372969141,1.1176017796666644,0.33344713865021364,GSE193021;GSE181512;GSE226411;GSE55867;GSE255574;GSE310514,0.9998522961638839
IP6K2,7,0.012562096822680929,0.3529948706920103,-0.8511852356669884,0.8763094293123503,0.9727659356606434,0.0,25.69459643540491,-0.8511852356669884,0.8763094293123503,0.2496841859953004,GSE193021;GSE181512;GSE226411;GSE288678;GSE55867;GSE255574;GSE310514,0.9998522961638839
PAPOLA,7,0.012234678886637722,0.3443040052918378,-0.8302468720586437,0.8547162298319192,0.9728062228578345,0.08992060699506607,21.342149723021002,-1.104977831085341,1.1294471888586164,0.2404800562281406,GSE193021;GSE181512;GSE226411;GSE288678;GSE55867;GSE255574;GSE310514,0.9998522961638839
RBM4,6,0.01103510997838203,0.31240675020285374,-0.7920320074232454,0.8141022273800094,0.97318907768893,0.0,0.0,-0.7920320074232454,0.8141022273800094,0.2391197668446744,GSE181512;GSE226411;GSE288678;GSE55867;GSE255574;GSE310514,0.9998522961638839
CAP1,7,0.014440774584308686,0.4127810856654586,-0.9955981558589928,1.0244797050276102,0.9732272482910826,0.0,42.6447479322756,-0.9955981558589928,1.0244797050276102,0.24465308930560892,GSE193021;GSE181512;GSE226411;GSE288678;GSE55867;GSE255574;GSE310514,0.9998522961638839
ARG2,5,0.03371073345324645,0.952210207307408,-2.610048635744783,2.6774701026512755,0.9734549679063795,1.942654456211465,63.18433991288131,-4.652940722360074,4.7203621892665675,0.2604068310686166,GSE193021;GSE181512;GSE226411;GSE55867;GSE255574,0.9998522961638839
MPP4,5,0.011808238768984812,0.3339482556149395,-0.9153807609224555,0.9389972384604252,0.9734872907793483,0.0,0.0,-0.9153807609224555,0.9389972384604252,0.30527357193969884,GSE193021;GSE226411;GSE288678;GSE55867;GSE255574,0.9998522961638839
ARHGAP19,7,-0.021212608531154583,0.6130684147489981,-1.5213369781431432,1.478911761080834,0.973520505013733,1.3711285869698593,60.29140268805905,-3.2553798464179025,3.2129546293555933,0.16008484086163052,GSE193021;GSE181512;GSE226411;GSE288678;GSE55867;GSE255574;GSE310514,0.9998522961638839
GALNT9,4,-0.03719685152295928,1.0389235389241842,-3.343515229444504,3.269121526398585,0.9736883306596271,2.7070382998466584,69.45473892622103,-6.229815762719435,6.155422059673516,0.3020444205252971,GSE193021;GSE226411;GSE55867;GSE255574,0.9998522961638839
DHX35,7,-0.012230332651228531,0.3564283901203511,-0.8843791845212415,0.8599185192187845,0.9737401516569839,0.0,27.954868813365692,-0.8843791845212415,0.8599185192187845,0.27266568142090664,GSE193021;GSE181512;GSE226411;GSE288678;GSE55867;GSE255574;GSE310514,0.9998522961638839
EPB41L1,5,-0.024874754492216364,0.7126880505121673,-2.0036140038696812,1.9538644948852484,0.9738295982166887,0.4434553481218531,61.08826227578644,-2.7329829397715497,2.683233430787117,0.3125536574655594,GSE193021;GSE226411;GSE288678;GSE55867;GSE255574,0.9998522961638839
AK1,5,0.026225513841344892,0.7541130117426569,-2.067527866377521,2.1199788940602105,0.9739240925617638,1.6941149951679748,65.24258972770025,-4.150272828975347,4.202723856658037,0.24754201380707136,GSE193021;GSE226411;GSE288678;GSE55867;GSE255574,0.9998522961638839
ST8SIA5,4,0.016731059679424263,0.4716688102726779,-1.4843296028904216,1.5177917222492703,0.9739316001121853,0.008785986997798626,32.04385149618193,-1.513683027096736,1.5471451464555848,0.44582226064561503,GSE193021;GSE226411;GSE55867;GSE255574,0.9998522961638839
SELENOK,6,0.012625238377168174,0.36850542124213853,-0.9346481038013816,0.9598985805557181,0.9739949543231183,0.0,24.318274327653228,-0.9346481038013816,0.9598985805557181,0.3032540385538737,GSE181512;GSE226411;GSE288678;GSE55867;GSE255574;GSE310514,0.9998522961638839
HHIPL1,7,0.02052494276183939,0.6060633310686457,-1.4624586045744328,1.5035084900981117,0.9740825209925323,1.5893649033835646,64.56551875656385,-3.4022470382464824,3.443296923770161,0.15756456713975706,GSE193021;GSE181512;GSE226411;GSE288678;GSE55867;GSE255574;GSE310514,0.9998522961638839
PSMC1,7,0.010120953031199432,0.30080482426821653,-0.7259219363522824,0.7461638424146813,0.9742506260722206,0.0,2.5815358265607777,-0.7259219363522824,0.7461638424146813,0.26438758088766756,GSE193021;GSE181512;GSE226411;GSE288678;GSE55867;GSE255574;GSE310514,0.9998522961638839
NRDC,6,0.020940423144803103,0.617792034413181,-1.5671445587185249,1.6090254050081312,0.9742719290398109,0.6584755052588154,56.252533041936616,-2.600728560007787,2.6426094062973933,0.2397165787167675,GSE181512;GSE226411;GSE288678;GSE55867;GSE255574;GSE310514,0.9998522961638839
GABARAP,7,-0.010908489617080314,0.32463700154503616,-0.8052666160178003,0.7834496367836395,0.9742843849194641,0.0,15.197505610654643,-0.8052666160178003,0.7834496367836395,0.2680937495604276,GSE193021;GSE181512;GSE226411;GSE288678;GSE55867;GSE255574;GSE310514,0.9998522961638839
CBX3,7,0.013458426931401148,0.4022693395580014,-0.9708591873853362,0.9977760412481386,0.9743959594386988,0.43023225050531844,38.613211856055166,-1.8693172125054192,1.8962340663682213,0.18096734383904542,GSE193021;GSE181512;GSE226411;GSE288678;GSE55867;GSE255574;GSE310514,0.9998522961638839
ZNF649,5,-0.011404653375179426,0.3350017381930817,-0.9415185896141137,0.918709282863755,0.9744734894278916,0.0,0.0,-0.9415185896141137,0.918709282863755,0.3343151497233073,GSE193021;GSE226411;GSE288678;GSE55867;GSE255574,0.9998522961638839
CDKN1C,5,0.011385658328224725,0.3353386979631768,-0.9196638282150388,0.9424351448714882,0.9745415796016748,0.0,0.0,-0.9196638282150388,0.9424351448714882,0.3373295566496511,GSE193021;GSE181512;GSE55867;GSE255574;GSE310514,0.9998522961638839
FDXR,7,0.009688215018362952,0.29126955317519004,-0.7030227065237122,0.7223991365604381,0.9745445422346322,0.0,0.0,-0.7030227065237122,0.7223991365604381,0.25186305921354357,GSE193021;GSE181512;GSE226411;GSE288678;GSE55867;GSE255574;GSE310514,0.9998522961638839
SAMD4B,6,0.020882692829749677,0.6229571065042193,-1.5804795295305536,1.6222449151900529,0.9745554590832644,1.4280228261509784,64.06806177164127,-3.4433026530153805,3.4850680386748802,0.18931871422185498,GSE193021;GSE181512;GSE226411;GSE288678;GSE55867;GSE255574,0.9998522961638839
RNF34,7,-0.009696118026133495,0.2919724960615331,-0.7241270788474795,0.7047348427952126,0.9745850956123705,0.0,0.0,-0.7241270788474795,0.7047348427952126,0.2329713355059362,GSE193021;GSE181512;GSE226411;GSE288678;GSE55867;GSE255574;GSE310514,0.9998522961638839
LTB4R,5,0.011313098906239766,0.3343331598080634,-0.9169445661481694,0.939570763960649,0.9746277012597298,0.0,0.0,-0.9169445661481694,0.939570763960649,0.3301834126453971,GSE193021;GSE226411;GSE288678;GSE55867;GSE255574,0.9998522961638839
ZMYM1,7,-0.01350892886781318,0.4078159254020421,-1.0113985498197267,0.9843806920841003,0.9746493129881966,0.41182083312818984,38.92726039899017,-1.874022441337985,1.8470045836023585,0.19508288077937166,GSE193021;GSE181512;GSE226411;GSE288678;GSE55867;GSE255574;GSE310514,0.9998522961638839
ENSA,7,-0.010732868389991867,0.3243995171669706,-0.8045098914515613,0.7830441546715775,0.9746797011955362,0.0,13.517253330273512,-0.8045098914515613,0.7830441546715775,0.2411563157696905,GSE193021;GSE181512;GSE226411;GSE288678;GSE55867;GSE255574;GSE310514,0.9998522961638839
ABRACL,7,-0.024425515468571066,0.7414824632757671,-1.8387677422742172,1.789916711337075,0.9747897659666204,2.211587521913584,66.09307751495842,-4.0905597140903405,4.041708683153199,0.16904343824592913,GSE193021;GSE181512;GSE226411;GSE288678;GSE55867;GSE255574;GSE310514,0.9998522961638839
PLEKHA4,7,0.017170257655642247,0.52415850392738,-1.2653993974826858,1.2997399127939704,0.9749302952842623,0.9280226673746226,54.86284630603452,-2.6663734923068807,2.7007140076181653,0.1866566567067441,GSE193021;GSE181512;GSE226411;GSE288678;GSE55867;GSE255574;GSE310514,0.9998522961638839
NSUN2,7,0.011416434631899187,0.3508957215221584,-0.8471944648767384,0.8700273341405369,0.9751006109374154,0.0801127656386195,24.175057701388877,-1.091705524081856,1.1145383933456545,0.24850382879195618,GSE193021;GSE181512;GSE226411;GSE288678;GSE55867;GSE255574;GSE310514,0.9998522961638839
C1ORF159,5,0.010839216066124287,0.3270566756652404,-0.8972156902068946,0.9188941223391431,0.9751494069487721,0.0,0.0,-0.8972156902068946,0.9188941223391431,0.3208350937539649,GSE193021;GSE226411;GSE288678;GSE55867;GSE255574,0.9998522961638839
PELI3,7,-0.013975692580460587,0.43125726467399994,-1.069224204403638,1.0412728192427168,0.9751987318412045,0.14072276350654794,43.829137621866934,-1.4125856256060398,1.3846342404451186,0.24277696276039623,GSE193021;GSE181512;GSE226411;GSE288678;GSE55867;GSE255574;GSE310514,0.9998522961638839
FZD6,6,-0.010277330915338969,0.31459279999399686,-0.8189638682018754,0.7984092063711974,0.9752027951921166,0.0,0.0,-0.8189638682018754,0.7984092063711974,0.2658013301536681,GSE193021;GSE226411;GSE288678;GSE55867;GSE255574;GSE310514,0.9998522961638839
ZNF217,7,0.011076595717270887,0.3427411976399213,-0.827580902663476,0.8497340940980178,0.9752669625421726,0.0,22.64783453774389,-0.827580902663476,0.8497340940980178,0.26509014831709093,GSE193021;GSE181512;GSE226411;GSE288678;GSE55867;GSE255574;GSE310514,0.9998522961638839
PPP1R3G,5,0.01852043587862998,0.5622925280119395,-1.5426539012094127,1.5796947729666726,0.9753025557092035,0.7156367195296625,48.80994365636042,-2.8017377905963277,2.838778662353588,0.213855567945968,GSE193021;GSE181512;GSE226411;GSE288678;GSE255574,0.9998522961638839
